user_id,signup_month,activity_month,revenue_usd
U02701,2024-02-29,2024-02-29,55.38
U02701,2024-02-29,2024-03-31,109.27
U02703,2024-02-29,2024-02-29,20.75
U02705,2024-05-31,2024-05-31,146.71
U02705,2024-05-31,2024-06-30,146.85
U02705,2024-05-31,2024-07-31,112.46
U02706,2024-06-30,2024-06-30,148.84
U02707,2024-05-31,2024-05-31,97.74
U02707,2024-05-31,2024-06-30,69.6
U02707,2024-05-31,2024-07-31,128.93
U02708,2024-04-30,2024-04-30,127.55
U02709,2024-06-30,2024-06-30,76.3
U02709,2024-06-30,2024-07-31,27.16
U02709,2024-06-30,2024-08-31,132.15
U02712,2024-12-31,2024-12-31,136.62
U02714,2024-10-31,2024-10-31,131.76
U02715,2024-01-31,2024-01-31,15.24
U02716,2024-04-30,2024-04-30,52.14
U02717,2024-02-29,2024-02-29,134.76
U02717,2024-02-29,2024-03-31,140.51
U02720,2024-04-30,2024-04-30,42.47
U02723,2024-02-29,2024-02-29,70.46
U02723,2024-02-29,2024-03-31,126.7
U02723,2024-02-29,2024-04-30,121.68
U02723,2024-02-29,2024-05-31,10.27
U02725,2024-02-29,2024-02-29,16.35
U02725,2024-02-29,2024-03-31,53.22
U02727,2024-10-31,2024-10-31,10.46
U02727,2024-10-31,2024-11-30,27.7
U02727,2024-10-31,2024-12-31,107.45
U02729,2024-10-31,2024-10-31,142.84
U02730,2024-02-29,2024-02-29,43.07
U02736,2024-11-30,2024-11-30,98.58
U02736,2024-11-30,2024-12-31,110.26
U02736,2024-11-30,2025-01-31,125.67
U02738,2024-01-31,2024-01-31,36.73
U02738,2024-01-31,2024-02-29,37.92
U02738,2024-01-31,2024-03-31,26.32
U02739,2024-02-29,2024-02-29,113.27
U02739,2024-02-29,2024-03-31,136.49
U02739,2024-02-29,2024-04-30,67.13
U02741,2024-02-29,2024-02-29,14.5
U02741,2024-02-29,2024-03-31,136.48
U02741,2024-02-29,2024-04-30,109.96
U02741,2024-02-29,2024-05-31,66.04
U02742,2024-07-31,2024-07-31,81.31
U02743,2024-10-31,2024-10-31,35.35
U02744,2024-09-30,2024-09-30,64.58
U02744,2024-09-30,2024-10-31,21.06
U02745,2024-09-30,2024-09-30,56.86
U02746,2024-03-31,2024-03-31,63.73
U02748,2024-03-31,2024-03-31,43.42
U02748,2024-03-31,2024-04-30,65.6
U02749,2024-09-30,2024-09-30,148.01
U02754,2024-11-30,2024-11-30,36.9
U02754,2024-11-30,2024-12-31,100.79
U02757,2024-12-31,2024-12-31,138.46
U02760,2024-02-29,2024-02-29,19.76
U02761,2024-08-31,2024-08-31,46.52
U02761,2024-08-31,2024-09-30,148.7
U02761,2024-08-31,2024-10-31,18.71
U02762,2024-09-30,2024-09-30,15.52
U02762,2024-09-30,2024-10-31,97.41
U02762,2024-09-30,2024-11-30,114.57
U02762,2024-09-30,2024-12-31,121.03
U02763,2024-02-29,2024-02-29,147.76
U02768,2024-12-31,2024-12-31,95.33
U02771,2024-07-31,2024-07-31,105.76
U02771,2024-07-31,2024-08-31,140.63
U02772,2024-07-31,2024-07-31,146.68
U02774,2024-05-31,2024-05-31,21.46
U02774,2024-05-31,2024-06-30,130.57
U02774,2024-05-31,2024-07-31,71.09
U02774,2024-05-31,2024-08-31,60.72
U02775,2024-02-29,2024-02-29,59.12
U02777,2024-09-30,2024-09-30,55.91
U02778,2024-10-31,2024-10-31,24.44
U02779,2024-11-30,2024-11-30,38.46
U02781,2024-12-31,2024-12-31,17.11
U02782,2024-09-30,2024-09-30,26.75
U02784,2024-12-31,2024-12-31,13.82
U02785,2024-06-30,2024-06-30,148.32
U02785,2024-06-30,2024-07-31,63.74
U02786,2024-12-31,2024-12-31,144.32
U02786,2024-12-31,2025-01-31,129.49
U02789,2024-02-29,2024-02-29,82.95
U02791,2024-01-31,2024-01-31,28.73
U02791,2024-01-31,2024-02-29,65.04
U02792,2024-09-30,2024-09-30,71.89
U02793,2024-12-31,2024-12-31,65.56
U02795,2024-11-30,2024-11-30,107.9
U02795,2024-11-30,2024-12-31,80.84
U02796,2024-04-30,2024-04-30,43.58
U02796,2024-04-30,2024-05-31,145.16
U02798,2024-01-31,2024-01-31,63.87
U02798,2024-01-31,2024-02-29,29.46
U02800,2024-07-31,2024-07-31,109.08
U02803,2024-06-30,2024-06-30,64.64
U02805,2024-05-31,2024-05-31,61.67
U02807,2024-04-30,2024-04-30,129.0
U02807,2024-04-30,2024-05-31,103.42
U02808,2024-02-29,2024-02-29,28.19
U02808,2024-02-29,2024-03-31,66.54
U02811,2024-08-31,2024-08-31,40.95
U02815,2024-11-30,2024-11-30,127.99
U02815,2024-11-30,2024-12-31,69.09
U02817,2024-12-31,2024-12-31,52.63
U02818,2024-11-30,2024-11-30,43.61
U02819,2024-01-31,2024-01-31,127.99
U02819,2024-01-31,2024-02-29,38.01
U02819,2024-01-31,2024-03-31,45.32
U02820,2024-01-31,2024-01-31,141.61
U02820,2024-01-31,2024-02-29,96.96
U02820,2024-01-31,2024-03-31,119.02
U02820,2024-01-31,2024-04-30,109.7
U02821,2024-05-31,2024-05-31,55.04
U02821,2024-05-31,2024-06-30,55.37
U02823,2024-10-31,2024-10-31,87.09
U02823,2024-10-31,2024-11-30,34.23
U02826,2024-06-30,2024-06-30,44.25
U02826,2024-06-30,2024-07-31,62.15
U02827,2024-06-30,2024-06-30,43.42
U02828,2024-05-31,2024-05-31,51.14
U02828,2024-05-31,2024-06-30,79.82
U02829,2024-08-31,2024-08-31,137.59
U02830,2024-04-30,2024-04-30,88.24
U02832,2024-10-31,2024-10-31,94.33
U02832,2024-10-31,2024-11-30,111.34
U02832,2024-10-31,2024-12-31,148.88
U02832,2024-10-31,2025-01-31,61.8
U02833,2024-01-31,2024-01-31,132.73
U02833,2024-01-31,2024-02-29,65.78
U02833,2024-01-31,2024-03-31,91.0
U02833,2024-01-31,2024-04-30,109.14
U02836,2024-09-30,2024-09-30,114.75
U02840,2024-11-30,2024-11-30,113.38
U02840,2024-11-30,2024-12-31,41.59
U02840,2024-11-30,2025-01-31,38.77
U02841,2024-06-30,2024-06-30,56.91
U02841,2024-06-30,2024-07-31,72.07
U02841,2024-06-30,2024-08-31,59.05
U02842,2024-04-30,2024-04-30,28.42
U02842,2024-04-30,2024-05-31,61.39
U02846,2024-06-30,2024-06-30,11.17
U02846,2024-06-30,2024-07-31,118.34
U02846,2024-06-30,2024-08-31,14.92
U02850,2024-06-30,2024-06-30,21.68
U02850,2024-06-30,2024-07-31,41.62
U02850,2024-06-30,2024-08-31,91.26
U02850,2024-06-30,2024-09-30,67.18
U02852,2024-06-30,2024-06-30,131.54
U02852,2024-06-30,2024-07-31,79.66
U02854,2024-06-30,2024-06-30,132.33
U02854,2024-06-30,2024-07-31,62.85
U02854,2024-06-30,2024-08-31,137.18
U02856,2024-10-31,2024-10-31,36.67
U02857,2024-01-31,2024-01-31,145.72
U02858,2024-02-29,2024-02-29,15.93
U02859,2024-03-31,2024-03-31,128.2
U02860,2024-12-31,2024-12-31,75.15
U02862,2024-04-30,2024-04-30,68.14
U02862,2024-04-30,2024-05-31,41.8
U02863,2024-06-30,2024-06-30,69.1
U02871,2024-02-29,2024-02-29,16.28
U02871,2024-02-29,2024-03-31,49.39
U02871,2024-02-29,2024-04-30,36.97
U02871,2024-02-29,2024-05-31,123.82
U02871,2024-02-29,2024-06-30,123.07
U02872,2024-10-31,2024-10-31,62.35
U02872,2024-10-31,2024-11-30,93.09
U02874,2024-08-31,2024-08-31,135.67
U02876,2024-10-31,2024-10-31,17.97
U02876,2024-10-31,2024-11-30,46.23
U02876,2024-10-31,2024-12-31,85.37
U02880,2024-01-31,2024-01-31,24.46
U02880,2024-01-31,2024-02-29,65.36
U02881,2024-01-31,2024-01-31,31.67
U02884,2024-06-30,2024-06-30,75.51
U02886,2024-05-31,2024-05-31,52.36
U02887,2024-10-31,2024-10-31,36.5
U02887,2024-10-31,2024-11-30,101.07
U02887,2024-10-31,2024-12-31,33.8
U02888,2024-01-31,2024-01-31,18.31
U02892,2024-11-30,2024-11-30,71.87
U02892,2024-11-30,2024-12-31,21.07
U02893,2024-12-31,2024-12-31,14.25
U02894,2024-08-31,2024-08-31,67.57
U02899,2024-01-31,2024-01-31,113.08
U02899,2024-01-31,2024-02-29,39.97
U02900,2024-11-30,2024-11-30,33.28
U02903,2024-12-31,2024-12-31,121.89
U02903,2024-12-31,2025-01-31,10.63
U02905,2024-10-31,2024-10-31,63.07
U02906,2024-09-30,2024-09-30,57.7
U02906,2024-09-30,2024-10-31,110.79
U02907,2024-01-31,2024-01-31,85.46
U02910,2024-06-30,2024-06-30,98.87
U02911,2024-01-31,2024-01-31,91.53
U02911,2024-01-31,2024-02-29,138.09
U02913,2024-12-31,2024-12-31,52.52
U02915,2024-11-30,2024-11-30,23.15
U02915,2024-11-30,2024-12-31,62.18
U02916,2024-01-31,2024-01-31,119.54
U02916,2024-01-31,2024-02-29,11.63
U02917,2024-05-31,2024-05-31,25.66
U02919,2024-04-30,2024-04-30,21.74
U02919,2024-04-30,2024-05-31,61.83
U02920,2024-03-31,2024-03-31,51.19
U02920,2024-03-31,2024-04-30,95.3
U02920,2024-03-31,2024-05-31,22.01
U02921,2024-12-31,2024-12-31,84.04
U02921,2024-12-31,2025-01-31,136.21
U02921,2024-12-31,2025-02-28,145.89
U02922,2024-06-30,2024-06-30,146.2
U02922,2024-06-30,2024-07-31,61.97
U02922,2024-06-30,2024-08-31,66.84
U02922,2024-06-30,2024-09-30,53.9
U02924,2024-08-31,2024-08-31,53.77
U02924,2024-08-31,2024-09-30,14.01
U02925,2024-11-30,2024-11-30,50.9
U02926,2024-06-30,2024-06-30,104.42
U02926,2024-06-30,2024-07-31,61.51
U02926,2024-06-30,2024-08-31,61.92
U02927,2024-08-31,2024-08-31,54.36
U02928,2024-05-31,2024-05-31,97.79
U02928,2024-05-31,2024-06-30,17.26
U02928,2024-05-31,2024-07-31,124.9
U02928,2024-05-31,2024-08-31,79.31
U02928,2024-05-31,2024-09-30,121.59
U02930,2024-01-31,2024-01-31,145.8
U02932,2024-01-31,2024-01-31,145.74
U02932,2024-01-31,2024-02-29,122.3
U02933,2024-10-31,2024-10-31,137.49
U02937,2024-12-31,2024-12-31,34.57
U02937,2024-12-31,2025-01-31,84.35
U02937,2024-12-31,2025-02-28,128.78
U02938,2024-09-30,2024-09-30,113.34
U02939,2024-11-30,2024-11-30,38.13
U02941,2024-07-31,2024-07-31,50.33
U02941,2024-07-31,2024-08-31,113.72
U02941,2024-07-31,2024-09-30,147.03
U02946,2024-10-31,2024-10-31,43.15
U02949,2024-05-31,2024-05-31,12.33
U02949,2024-05-31,2024-06-30,94.99
U02952,2024-11-30,2024-11-30,56.25
U02953,2024-03-31,2024-03-31,37.26
U02954,2024-10-31,2024-10-31,59.76
U02954,2024-10-31,2024-11-30,41.31
U02954,2024-10-31,2024-12-31,65.72
U02954,2024-10-31,2025-01-31,138.92
U02956,2024-01-31,2024-01-31,79.62
U02956,2024-01-31,2024-02-29,107.83
U02959,2024-04-30,2024-04-30,69.43
U02961,2024-05-31,2024-05-31,42.69
U02961,2024-05-31,2024-06-30,101.42
U02961,2024-05-31,2024-07-31,37.79
U02965,2024-11-30,2024-11-30,20.85
U02968,2024-06-30,2024-06-30,103.63
U02969,2024-02-29,2024-02-29,113.33
U02969,2024-02-29,2024-03-31,66.73
U02970,2024-01-31,2024-01-31,15.83
U02971,2024-06-30,2024-06-30,21.58
U02972,2024-11-30,2024-11-30,76.63
U02972,2024-11-30,2024-12-31,124.62
U02977,2024-11-30,2024-11-30,47.95
U02977,2024-11-30,2024-12-31,109.66
U02977,2024-11-30,2025-01-31,17.58
U02977,2024-11-30,2025-02-28,52.95
U02977,2024-11-30,2025-03-31,80.41
U02978,2024-05-31,2024-05-31,139.97
U02979,2024-08-31,2024-08-31,40.67
U02981,2024-02-29,2024-02-29,77.6
U02981,2024-02-29,2024-03-31,43.48
U02981,2024-02-29,2024-04-30,85.93
U02982,2024-03-31,2024-03-31,68.52
U02985,2024-06-30,2024-06-30,79.62
U02986,2024-08-31,2024-08-31,51.71
U02986,2024-08-31,2024-09-30,97.65
U02987,2024-08-31,2024-08-31,113.54
U02988,2024-12-31,2024-12-31,129.11
U02988,2024-12-31,2025-01-31,139.39
U02988,2024-12-31,2025-02-28,102.51
U02988,2024-12-31,2025-03-31,88.97
U02989,2024-12-31,2024-12-31,86.37
U02989,2024-12-31,2025-01-31,112.15
U02989,2024-12-31,2025-02-28,98.25
U02991,2024-04-30,2024-04-30,51.76
U02991,2024-04-30,2024-05-31,99.23
U02991,2024-04-30,2024-06-30,79.08
U02991,2024-04-30,2024-07-31,98.98
U02991,2024-04-30,2024-08-31,124.07
U02992,2024-01-31,2024-01-31,86.52
U02992,2024-01-31,2024-02-29,135.51
U02992,2024-01-31,2024-03-31,50.46
U02993,2024-09-30,2024-09-30,71.34
U02993,2024-09-30,2024-10-31,46.22
U02993,2024-09-30,2024-11-30,51.92
U02994,2024-08-31,2024-08-31,52.46
U02994,2024-08-31,2024-09-30,66.21
U02996,2024-08-31,2024-08-31,37.05
U02996,2024-08-31,2024-09-30,107.27
U02996,2024-08-31,2024-10-31,103.95
U02996,2024-08-31,2024-11-30,119.68
U02997,2024-01-31,2024-01-31,37.64
U03002,2024-06-30,2024-06-30,36.3
U03002,2024-06-30,2024-07-31,131.41
U03002,2024-06-30,2024-08-31,13.47
U03004,2024-04-30,2024-04-30,146.9
U03006,2024-07-31,2024-07-31,72.63
U03006,2024-07-31,2024-08-31,74.59
U03007,2024-12-31,2024-12-31,25.18
U03007,2024-12-31,2025-01-31,37.82
U03008,2024-07-31,2024-07-31,18.17
U03010,2024-06-30,2024-06-30,21.63
U03012,2024-09-30,2024-09-30,148.77
U03012,2024-09-30,2024-10-31,25.45
U03012,2024-09-30,2024-11-30,120.79
U03012,2024-09-30,2024-12-31,144.76
U03012,2024-09-30,2025-01-31,121.37
U03014,2024-09-30,2024-09-30,37.03
U03014,2024-09-30,2024-10-31,76.31
U03015,2024-06-30,2024-06-30,56.29
U03016,2024-10-31,2024-10-31,135.55
U03017,2024-05-31,2024-05-31,18.36
U03017,2024-05-31,2024-06-30,132.2
U03017,2024-05-31,2024-07-31,30.98
U03018,2024-08-31,2024-08-31,73.3
U03018,2024-08-31,2024-09-30,90.59
U03019,2024-08-31,2024-08-31,107.07
U03019,2024-08-31,2024-09-30,10.81
U03022,2024-08-31,2024-08-31,138.15
U03022,2024-08-31,2024-09-30,140.0
U03023,2024-06-30,2024-06-30,112.8
U03023,2024-06-30,2024-07-31,69.73
U03023,2024-06-30,2024-08-31,140.13
U03024,2024-07-31,2024-07-31,92.92
U03026,2024-05-31,2024-05-31,146.57
U03026,2024-05-31,2024-06-30,94.36
U03028,2024-04-30,2024-04-30,15.14
U03029,2024-12-31,2024-12-31,14.67
U03030,2024-04-30,2024-04-30,51.21
U03030,2024-04-30,2024-05-31,68.9
U03031,2024-11-30,2024-11-30,99.7
U03032,2024-03-31,2024-03-31,50.86
U03032,2024-03-31,2024-04-30,124.63
U03033,2024-02-29,2024-02-29,147.84
U03033,2024-02-29,2024-03-31,94.76
U03033,2024-02-29,2024-04-30,137.64
U03035,2024-02-29,2024-02-29,134.55
U03038,2024-12-31,2024-12-31,67.78
U03039,2024-12-31,2024-12-31,121.93
U03040,2024-05-31,2024-05-31,25.95
U03040,2024-05-31,2024-06-30,24.12
U03045,2024-09-30,2024-09-30,10.31
U03045,2024-09-30,2024-10-31,15.28
U03046,2024-02-29,2024-02-29,61.87
U03047,2024-04-30,2024-04-30,37.82
U03047,2024-04-30,2024-05-31,106.11
U03047,2024-04-30,2024-06-30,100.66
U03048,2024-04-30,2024-04-30,77.0
U03048,2024-04-30,2024-05-31,140.15
U03050,2024-07-31,2024-07-31,136.29
U03051,2024-04-30,2024-04-30,47.37
U03051,2024-04-30,2024-05-31,91.84
U03051,2024-04-30,2024-06-30,52.26
U03052,2024-09-30,2024-09-30,38.9
U03054,2024-06-30,2024-06-30,100.33
U03054,2024-06-30,2024-07-31,14.81
U03055,2024-11-30,2024-11-30,109.76
U03056,2024-08-31,2024-08-31,102.43
U03057,2024-06-30,2024-06-30,119.08
U03057,2024-06-30,2024-07-31,36.88
U03060,2024-04-30,2024-04-30,140.21
U03060,2024-04-30,2024-05-31,62.77
U03060,2024-04-30,2024-06-30,122.35
U03060,2024-04-30,2024-07-31,39.52
U03060,2024-04-30,2024-08-31,83.59
U03061,2024-12-31,2024-12-31,70.64
U03061,2024-12-31,2025-01-31,61.39
U03067,2024-11-30,2024-11-30,96.76
U03067,2024-11-30,2024-12-31,27.67
U03067,2024-11-30,2025-01-31,39.21
U03067,2024-11-30,2025-02-28,20.51
U03068,2024-07-31,2024-07-31,47.9
U03068,2024-07-31,2024-08-31,119.78
U03072,2024-05-31,2024-05-31,112.87
U03073,2024-11-30,2024-11-30,88.69
U03073,2024-11-30,2024-12-31,145.81
U03074,2024-09-30,2024-09-30,111.43
U03074,2024-09-30,2024-10-31,135.25
U03074,2024-09-30,2024-11-30,117.6
U03075,2024-09-30,2024-09-30,59.4
U03076,2024-11-30,2024-11-30,148.78
U03076,2024-11-30,2024-12-31,35.27
U03076,2024-11-30,2025-01-31,93.19
U03076,2024-11-30,2025-02-28,45.8
U03076,2024-11-30,2025-03-31,107.99
U03078,2024-09-30,2024-09-30,75.01
U03080,2024-04-30,2024-04-30,48.54
U03080,2024-04-30,2024-05-31,130.37
U03083,2024-06-30,2024-06-30,24.34
U03083,2024-06-30,2024-07-31,93.73
U03085,2024-11-30,2024-11-30,55.96
U03086,2024-06-30,2024-06-30,119.07
U03086,2024-06-30,2024-07-31,95.56
U03086,2024-06-30,2024-08-31,104.45
U03087,2024-10-31,2024-10-31,93.92
U03087,2024-10-31,2024-11-30,15.78
U03087,2024-10-31,2024-12-31,116.77
U03088,2024-11-30,2024-11-30,27.77
U03090,2024-07-31,2024-07-31,12.19
U03094,2024-03-31,2024-03-31,62.41
U03094,2024-03-31,2024-04-30,86.65
U03095,2024-03-31,2024-03-31,15.19
U03096,2024-08-31,2024-08-31,113.39
U03096,2024-08-31,2024-09-30,122.32
U03096,2024-08-31,2024-10-31,76.74
U03101,2024-07-31,2024-07-31,123.01
U03102,2024-04-30,2024-04-30,98.73
U03102,2024-04-30,2024-05-31,108.41
U03102,2024-04-30,2024-06-30,69.71
U03103,2024-10-31,2024-10-31,109.12
U03103,2024-10-31,2024-11-30,48.39
U03105,2024-10-31,2024-10-31,129.81
U03106,2024-02-29,2024-02-29,107.3
U03106,2024-02-29,2024-03-31,65.04
U03106,2024-02-29,2024-04-30,125.34
U03106,2024-02-29,2024-05-31,12.59
U03107,2024-06-30,2024-06-30,22.8
U03108,2024-08-31,2024-08-31,124.52
U03113,2024-04-30,2024-04-30,24.1
U03116,2024-01-31,2024-01-31,138.31
U03116,2024-01-31,2024-02-29,29.09
U03117,2024-10-31,2024-10-31,146.25
U03119,2024-01-31,2024-01-31,63.84
U03120,2024-08-31,2024-08-31,83.45
U03121,2024-05-31,2024-05-31,117.86
U03122,2024-01-31,2024-01-31,114.4
U03123,2024-06-30,2024-06-30,29.81
U03124,2024-07-31,2024-07-31,11.4
U03125,2024-11-30,2024-11-30,98.97
U03125,2024-11-30,2024-12-31,69.34
U03127,2024-03-31,2024-03-31,149.21
U03127,2024-03-31,2024-04-30,92.5
U03128,2024-03-31,2024-03-31,95.16
U03128,2024-03-31,2024-04-30,55.62
U03128,2024-03-31,2024-05-31,118.08
U03128,2024-03-31,2024-06-30,144.8
U03131,2024-09-30,2024-09-30,12.93
U03132,2024-11-30,2024-11-30,26.41
U03134,2024-10-31,2024-10-31,11.28
U03134,2024-10-31,2024-11-30,130.74
U03134,2024-10-31,2024-12-31,147.93
U03139,2024-04-30,2024-04-30,29.89
U03141,2024-09-30,2024-09-30,143.78
U03142,2024-10-31,2024-10-31,10.02
U03143,2024-07-31,2024-07-31,108.35
U03144,2024-11-30,2024-11-30,47.77
U03144,2024-11-30,2024-12-31,56.88
U03144,2024-11-30,2025-01-31,71.0
U03147,2024-12-31,2024-12-31,87.24
U03147,2024-12-31,2025-01-31,67.39
U03156,2024-11-30,2024-11-30,26.66
U03158,2024-05-31,2024-05-31,64.3
U03158,2024-05-31,2024-06-30,106.63
U03162,2024-10-31,2024-10-31,141.34
U03162,2024-10-31,2024-11-30,141.63
U03165,2024-06-30,2024-06-30,124.05
U03165,2024-06-30,2024-07-31,99.01
U03166,2024-05-31,2024-05-31,141.52
U03166,2024-05-31,2024-06-30,80.92
U03167,2024-04-30,2024-04-30,106.05
U03167,2024-04-30,2024-05-31,25.44
U03167,2024-04-30,2024-06-30,63.64
U03167,2024-04-30,2024-07-31,28.65
U03169,2024-11-30,2024-11-30,68.54
U03170,2024-11-30,2024-11-30,56.02
U03171,2024-01-31,2024-01-31,82.93
U03171,2024-01-31,2024-02-29,112.46
U03172,2024-11-30,2024-11-30,141.31
U03178,2024-05-31,2024-05-31,46.84
U03178,2024-05-31,2024-06-30,94.61
U03178,2024-05-31,2024-07-31,80.16
U03182,2024-10-31,2024-10-31,138.27
U03182,2024-10-31,2024-11-30,123.33
U03186,2024-12-31,2024-12-31,142.23
U03186,2024-12-31,2025-01-31,132.22
U03187,2024-03-31,2024-03-31,66.87
U03188,2024-07-31,2024-07-31,81.65
U03190,2024-11-30,2024-11-30,86.55
U03190,2024-11-30,2024-12-31,141.67
U03191,2024-07-31,2024-07-31,149.55
U03192,2024-09-30,2024-09-30,122.65
U03196,2024-12-31,2024-12-31,51.37
U03196,2024-12-31,2025-01-31,70.32
U03196,2024-12-31,2025-02-28,21.95
U03199,2024-02-29,2024-02-29,94.71
U03201,2024-07-31,2024-07-31,40.02
U03201,2024-07-31,2024-08-31,54.65
U03203,2024-06-30,2024-06-30,99.31
U03203,2024-06-30,2024-07-31,41.66
U03204,2024-06-30,2024-06-30,26.16
U03205,2024-04-30,2024-04-30,90.08
U03205,2024-04-30,2024-05-31,135.4
U03205,2024-04-30,2024-06-30,26.03
U03206,2024-10-31,2024-10-31,124.33
U03206,2024-10-31,2024-11-30,60.42
U03207,2024-01-31,2024-01-31,129.54
U03207,2024-01-31,2024-02-29,55.95
U03207,2024-01-31,2024-03-31,117.79
U03208,2024-06-30,2024-06-30,137.22
U03209,2024-08-31,2024-08-31,108.27
U03216,2024-06-30,2024-06-30,39.21
U03216,2024-06-30,2024-07-31,44.63
U03216,2024-06-30,2024-08-31,57.07
U03216,2024-06-30,2024-09-30,31.99
U03218,2024-02-29,2024-02-29,109.1
U03218,2024-02-29,2024-03-31,24.72
U03222,2024-07-31,2024-07-31,11.17
U03224,2024-10-31,2024-10-31,58.44
U03225,2024-09-30,2024-09-30,42.95
U03230,2024-10-31,2024-10-31,49.29
U03233,2024-07-31,2024-07-31,114.39
U03239,2024-01-31,2024-01-31,54.25
U03240,2024-02-29,2024-02-29,63.29
U03240,2024-02-29,2024-03-31,70.83
U03245,2024-11-30,2024-11-30,120.54
U03246,2024-11-30,2024-11-30,91.6
U03247,2024-02-29,2024-02-29,104.15
U03248,2024-04-30,2024-04-30,18.78
U03248,2024-04-30,2024-05-31,110.82
U03249,2024-08-31,2024-08-31,118.65
U03249,2024-08-31,2024-09-30,89.92
U03252,2024-12-31,2024-12-31,82.53
U03252,2024-12-31,2025-01-31,93.15
U03252,2024-12-31,2025-02-28,22.57
U03255,2024-02-29,2024-02-29,26.46
U03259,2024-07-31,2024-07-31,148.02
U03259,2024-07-31,2024-08-31,65.72
U03260,2024-08-31,2024-08-31,98.17
U03260,2024-08-31,2024-09-30,85.06
U03261,2024-08-31,2024-08-31,84.88
U03262,2024-10-31,2024-10-31,60.55
U03264,2024-03-31,2024-03-31,95.27
U03264,2024-03-31,2024-04-30,107.83
U03265,2024-09-30,2024-09-30,13.57
U03268,2024-05-31,2024-05-31,86.38
U03269,2024-04-30,2024-04-30,92.95
U03270,2024-12-31,2024-12-31,148.31
U03270,2024-12-31,2025-01-31,146.07
U03270,2024-12-31,2025-02-28,54.01
U03270,2024-12-31,2025-03-31,124.77
U03273,2024-06-30,2024-06-30,25.35
U03273,2024-06-30,2024-07-31,100.59
U03274,2024-04-30,2024-04-30,22.16
U03274,2024-04-30,2024-05-31,32.14
U03280,2024-08-31,2024-08-31,16.47
U03280,2024-08-31,2024-09-30,94.11
U03280,2024-08-31,2024-10-31,31.79
U03281,2024-12-31,2024-12-31,128.73
U03282,2024-06-30,2024-06-30,67.12
U03283,2024-02-29,2024-02-29,104.99
U03284,2024-09-30,2024-09-30,85.08
U03284,2024-09-30,2024-10-31,86.29
U03285,2024-02-29,2024-02-29,88.6
U03289,2024-08-31,2024-08-31,46.55
U03289,2024-08-31,2024-09-30,97.81
U03289,2024-08-31,2024-10-31,79.66
U03290,2024-07-31,2024-07-31,134.44
U03293,2024-04-30,2024-04-30,135.92
U03293,2024-04-30,2024-05-31,27.8
U03294,2024-04-30,2024-04-30,102.7
U03295,2024-06-30,2024-06-30,110.58
U03296,2024-03-31,2024-03-31,81.08
U03296,2024-03-31,2024-04-30,21.26
U03298,2024-09-30,2024-09-30,134.11
U03302,2024-10-31,2024-10-31,72.28
U03302,2024-10-31,2024-11-30,141.54
U03303,2024-04-30,2024-04-30,14.11
U03303,2024-04-30,2024-05-31,32.07
U03304,2024-05-31,2024-05-31,112.41
U03304,2024-05-31,2024-06-30,129.8
U03305,2024-11-30,2024-11-30,68.57
U03305,2024-11-30,2024-12-31,95.6
U03305,2024-11-30,2025-01-31,90.69
U03305,2024-11-30,2025-02-28,130.07
U03306,2024-04-30,2024-04-30,69.21
U03307,2024-04-30,2024-04-30,101.81
U03308,2024-05-31,2024-05-31,145.59
U03314,2024-09-30,2024-09-30,116.17
U03314,2024-09-30,2024-10-31,102.06
U03314,2024-09-30,2024-11-30,112.37
U03316,2024-06-30,2024-06-30,115.61
U03316,2024-06-30,2024-07-31,55.15
U03317,2024-09-30,2024-09-30,117.55
U03318,2024-05-31,2024-05-31,55.57
U03318,2024-05-31,2024-06-30,17.36
U03322,2024-02-29,2024-02-29,131.02
U03323,2024-08-31,2024-08-31,66.85
U03323,2024-08-31,2024-09-30,149.06
U03323,2024-08-31,2024-10-31,57.45
U03325,2024-07-31,2024-07-31,59.22
U03325,2024-07-31,2024-08-31,129.86
U03325,2024-07-31,2024-09-30,46.19
U03327,2024-07-31,2024-07-31,138.23
U03328,2024-11-30,2024-11-30,29.78
U03328,2024-11-30,2024-12-31,63.82
U03329,2024-07-31,2024-07-31,112.3
U03329,2024-07-31,2024-08-31,124.57
U03330,2024-05-31,2024-05-31,146.7
U03331,2024-01-31,2024-01-31,48.9
U03331,2024-01-31,2024-02-29,125.26
U03333,2024-03-31,2024-03-31,37.67
U03333,2024-03-31,2024-04-30,102.47
U03335,2024-03-31,2024-03-31,54.54
U03335,2024-03-31,2024-04-30,134.25
U03335,2024-03-31,2024-05-31,78.07
U03335,2024-03-31,2024-06-30,24.83
U03337,2024-07-31,2024-07-31,34.9
U03337,2024-07-31,2024-08-31,54.51
U03340,2024-06-30,2024-06-30,44.97
U03341,2024-02-29,2024-02-29,136.42
U03341,2024-02-29,2024-03-31,119.57
U03341,2024-02-29,2024-04-30,58.85
U03343,2024-03-31,2024-03-31,59.84
U03343,2024-03-31,2024-04-30,44.97
U03343,2024-03-31,2024-05-31,134.91
U03346,2024-09-30,2024-09-30,50.73
U03346,2024-09-30,2024-10-31,77.37
U03348,2024-06-30,2024-06-30,12.39
U03349,2024-10-31,2024-10-31,106.69
U03350,2024-05-31,2024-05-31,69.36
U03352,2024-02-29,2024-02-29,43.55
U03352,2024-02-29,2024-03-31,149.24
U03354,2024-06-30,2024-06-30,44.44
